OID_,DM,date,STATE_NAME,STATE_ABBR,Shape_Length,Shape_Area,Acres
7829,0,2012-12-04,Alaska,AK,307.2181199,142.7434966,173004751
7830,0,2012-12-04,Alabama,AL,22.52952582,4.538418823,11676649
7831,0,2012-12-04,Arkansas,AR,12.00781195,2.115791592,5333247
7832,0,2012-12-04,Arizona,AZ,5.964005669,0.406123248,1009817
7833,0,2012-12-04,California,CA,48.55482007,7.260152568,17660611
7834,0,2012-12-04,Florida,FL,82.01672343,5.946931906,15851030
7835,0,2012-12-04,Georgia,GA,21.44148516,1.248281969,3236862
7836,0,2012-12-04,Hawaii,HI,11.49258036,0.364930715,1037888
7837,0,2012-12-04,Idaho,ID,13.72025989,2.871195992,6312107
7838,0,2012-12-04,Illinois,IL,24.08456278,5.492626186,12952243
7839,0,2012-12-04,Indiana,IN,21.59579242,3.400689683,8061459
7840,0,2012-12-04,Kentucky,KY,24.8986568,5.930850098,14369463
7841,0,2012-12-04,Louisiana,LA,126.663344,7.029207834,18419472
7842,0,2012-12-04,Maine,ME,0.399812589,0.005829181,12586
7843,0,2012-12-04,Michigan,MI,27.75499284,6.000585958,13389242
7844,0,2012-12-04,Minnesota,MN,9.597177362,0.571384642,1160783
7845,0,2012-12-04,Missouri,MO,3.441176581,0.484478287,1175700
7846,0,2012-12-04,Mississippi,MS,24.6847349,4.54581198,11639831
7847,0,2012-12-04,Montana,MT,27.24736973,7.169345124,15002126
7848,0,2012-12-04,North Carolina,NC,17.98170886,2.347973203,5847918
7849,0,2012-12-04,North Dakota,ND,24.70489732,7.896293673,16197227
7850,0,2012-12-04,New Hampshire,NH,7.526720176,0.872176057,1915548
7851,0,2012-12-04,New Mexico,NM,2.482126259,0.333327451,861179
7852,0,2012-12-04,Nevada,NV,8.066453086,1.674977654,4127182
7853,0,2012-12-04,New York,NY,17.40540631,4.617413052,10240982
7854,0,2012-12-04,Ohio,OH,16.49597717,1.905143885,4478962
7855,0,2012-12-04,Oregon,OR,14.99106602,4.174479766,9238483
7856,0,2012-12-04,South Carolina,SC,19.97837784,1.768118266,4502956
7857,0,2012-12-04,Tennessee,TN,25.93823405,2.865282881,7074118
7858,0,2012-12-04,Texas,TX,46.97719961,7.522267451,19699661
7859,0,2012-12-04,Utah,UT,0.163047542,0.00112294,2741
7860,0,2012-12-04,Virginia,VA,20.0658276,2.947069082,7153713
7861,0,2012-12-04,Vermont,VT,8.589767158,0.818048288,1796737
7862,0,2012-12-04,Wisconsin,WI,19.48791789,4.440708737,9710767
7863,0,2012-12-04,West Virginia,WV,8.251938963,1.379597874,3317936
7864,0,2012-12-04,Wyoming,WY,3.070700003,0.644508406,1408714
7865,0,2018-12-04,Alaska,AK,133.2577745,7.838035427,12608028
7866,0,2018-12-04,Arkansas,AR,4.016561339,0.963175105,2378594
7867,0,2018-12-04,Arizona,AZ,16.63613788,7.386588317,18969342
7868,0,2018-12-04,California,CA,23.6606896,5.286873239,12687077
7869,0,2018-12-04,Colorado,CO,21.0056011,4.691701397,11087130
7870,0,2018-12-04,Florida,FL,44.68966448,3.363908873,9131154
7871,0,2018-12-04,Georgia,GA,9.257944564,0.326470407,846558
7872,0,2018-12-04,Hawaii,HI,10.16900314,0.590502551,1691033
7873,0,2018-12-04,Idaho,ID,29.4013946,8.551891634,18511437
7874,0,2018-12-04,Kansas,KS,3.437701724,0.135835213,324918
7875,0,2018-12-04,Maine,ME,6.899568878,0.860050137,1799946
7876,0,2018-12-04,Minnesota,MN,6.298749307,0.656774822,1330067
7877,0,2018-12-04,Missouri,MO,9.167115436,2.002196393,4856126
7878,0,2018-12-04,Montana,MT,13.39601174,2.843841868,5800873
7879,0,2018-12-04,North Dakota,ND,23.69324482,4.196604076,8633749
7880,0,2018-12-04,New Mexico,NM,28.5737821,8.777302954,22230881
7881,0,2018-12-04,Nevada,NV,14.11658525,10.10682077,23875677
7882,0,2018-12-04,New York,NY,5.81338168,1.160826346,2532815
7883,0,2018-12-04,Oklahoma,OK,14.19170002,2.750291189,6787456
7884,0,2018-12-04,Oregon,OR,5.777357782,0.389400117,830913
7885,0,2018-12-04,Puerto Rico,PR,3.519028617,0.199634031,577832
7886,0,2018-12-04,South Carolina,SC,2.681773457,0.174442953,448764
7887,0,2018-12-04,South Dakota,SD,9.04632503,1.56128558,3393221
7888,0,2018-12-04,Texas,TX,18.94384912,1.982565447,5205831
7889,0,2018-12-04,Utah,UT,0.555780129,0.010169834,23136
7890,0,2018-12-04,Vermont,VT,3.400762287,0.485487517,1054467
7891,0,2018-12-04,Washington,WA,28.77390075,9.827178286,20319697
7892,0,2018-12-04,Wyoming,WY,18.05837029,7.378664055,16562280
7893,0,2000-12-05,Arkansas,AR,11.35276586,2.707460178,6767657
7894,0,2000-12-05,Colorado,CO,12.1347182,4.534449163,10586101
7895,0,2000-12-05,Florida,FL,35.56591768,1.644809064,4464322
7896,0,2000-12-05,Georgia,GA,19.9566845,1.658601156,4324792
7897,0,2000-12-05,Hawaii,HI,6.601698798,0.239879024,685050
7898,0,2000-12-05,Iowa,IA,17.37223874,4.963462271,11323778
7899,0,2000-12-05,Idaho,ID,7.526330113,3.104784121,6957013
7900,0,2000-12-05,Illinois,IL,4.368724562,0.310565526,720559
7901,0,2000-12-05,Kansas,KS,16.8271494,3.219540323,7617360
7902,0,2000-12-05,Kentucky,KY,16.54591461,5.390953275,13100522
7903,0,2000-12-05,Louisiana,LA,9.376174415,1.366139248,3599212
7904,0,2000-12-05,Maryland,MD,3.994450189,0.29310736,691030
7905,0,2000-12-05,Michigan,MI,22.71896959,3.655415275,7778887
7906,0,2000-12-05,Missouri,MO,14.34474321,2.363893779,5604085
7907,0,2000-12-05,Mississippi,MS,11.29217444,3.785331766,9742180
7908,0,2000-12-05,Montana,MT,30.57872739,7.322694235,15282207
7909,0,2000-12-05,North Carolina,NC,7.163124713,2.50978195,6234378
7910,0,2000-12-05,North Dakota,ND,0.678851454,0.012443445,26450
7911,0,2000-12-05,Nebraska,NE,19.71846492,17.10512916,39094000
7912,0,2000-12-05,New Mexico,NM,17.7272836,12.39493913,31294970
7913,0,2000-12-05,Ohio,OH,10.42597653,2.253459369,5294001
7914,0,2000-12-05,Pennsylvania,PA,8.790795214,4.931964689,11436382
7915,0,2000-12-05,Puerto Rico,PR,4.578033517,0.319086741,922916
7916,0,2000-12-05,South Carolina,SC,18.55225815,2.188662014,5573452
7917,0,2000-12-05,South Dakota,SD,18.78296072,4.933750941,10964415
7918,0,2000-12-05,Tennessee,TN,7.919197202,0.452809201,1111921
7919,0,2000-12-05,Texas,TX,52.148231,13.91677373,36252001
7920,0,2000-12-05,Utah,UT,2.744643697,0.061119205,140375
7921,0,2000-12-05,Virginia,VA,9.660494281,4.326745453,10468474
7922,0,2000-12-05,Wisconsin,WI,0.387627715,0.003452526,7425
7923,0,2000-12-05,West Virginia,WV,16.07161859,4.306650557,10237652
7924,0,2000-12-05,Wyoming,WY,21.49060223,23.42280927,52415005
7925,0,2006-12-05,Alabama,AL,14.33845793,1.68790691,4414751
7926,0,2006-12-05,Arkansas,AR,10.76679894,2.28577525,5814201
7927,0,2006-12-05,Arizona,AZ,24.96229403,7.400287259,18664446
7928,0,2006-12-05,California,CA,29.82902679,22.37631341,55804120
7929,0,2006-12-05,Colorado,CO,33.38664594,9.010862343,21437493
7930,0,2006-12-05,Florida,FL,66.36000367,6.04767782,16125917
7931,0,2006-12-05,Georgia,GA,20.09889626,3.184280105,8289643
7932,0,2006-12-05,Hawaii,HI,1.216465963,0.037367715,106491
7933,0,2006-12-05,Iowa,IA,18.51590053,4.85911722,10985456
7934,0,2006-12-05,Idaho,ID,11.05616146,5.807723449,12931894
7935,0,2006-12-05,Illinois,IL,3.318618316,0.371991232,865801
7936,0,2006-12-05,Kansas,KS,24.73105183,13.00427307,30968540
7937,0,2006-12-05,Louisiana,LA,110.2703763,3.333533873,8699187
7938,0,2006-12-05,Michigan,MI,26.37701876,2.408516923,5112911
7939,0,2006-12-05,Minnesota,MN,20.65784107,9.126190981,19832168
7940,0,2006-12-05,Missouri,MO,15.43362218,6.370121019,15121689
7941,0,2006-12-05,Mississippi,MS,10.16108576,0.454670756,1183805
7942,0,2006-12-05,Montana,MT,32.20318276,13.77247472,28644406
7943,0,2006-12-05,North Dakota,ND,13.35986901,4.881619243,10244034
7944,0,2006-12-05,Nebraska,NE,14.79746252,7.41028984,17053948
7945,0,2006-12-05,New Mexico,NM,16.07135613,5.811702755,14362093
7946,0,2006-12-05,Nevada,NV,13.48728052,3.940368821,9595519
7947,0,2006-12-05,Oklahoma,OK,21.13167971,7.746147601,19360544
7948,0,2006-12-05,Puerto Rico,PR,4.595021163,0.206322636,597358
7949,0,2006-12-05,South Carolina,SC,5.876528847,0.259849352,669123
7950,0,2006-12-05,South Dakota,SD,15.13525006,9.737183153,21258911
7951,0,2006-12-05,Texas,TX,82.938013,11.50879962,30150484
7952,0,2006-12-05,Utah,UT,12.41552355,1.547492816,3690444
7953,0,2006-12-05,Wisconsin,WI,18.2454054,5.518703244,11952113
7954,0,2006-12-05,Wyoming,WY,10.55486755,1.331426709,3031104
7955,0,2017-12-05,Alabama,AL,30.51230372,6.6424663,17103306
7956,0,2017-12-05,Arkansas,AR,10.87588369,0.888221933,2221541
7957,0,2017-12-05,Arizona,AZ,4.221908735,0.782682323,1987926
7958,0,2017-12-05,California,CA,29.81110501,9.981505445,25002128
7959,0,2017-12-05,Colorado,CO,20.0634439,4.804768209,11360933
7960,0,2017-12-05,Connecticut,CT,2.20066208,0.290422423,662293
7961,0,2017-12-05,Delaware,DE,0.695487407,0.027014603,63585
7962,0,2017-12-05,Florida,FL,28.29487066,2.976434924,7850398
7963,0,2017-12-05,Georgia,GA,35.15520594,4.438645633,11414994
7964,0,2017-12-05,Hawaii,HI,8.313876329,0.313472498,897826
7965,0,2017-12-05,Iowa,IA,29.67933817,5.099165332,11618232
7966,0,2017-12-05,Idaho,ID,1.074791529,0.03553558,71679
7967,0,2017-12-05,Illinois,IL,21.07829047,3.592054885,8511806
7968,0,2017-12-05,Indiana,IN,6.83143239,0.459843644,1091063
7969,0,2017-12-05,Kansas,KS,31.62262252,10.53143577,25086226
7970,0,2017-12-05,Kentucky,KY,0.496650424,0.006201445,14956
7971,0,2017-12-05,Louisiana,LA,121.2345467,3.164190097,8360749
7972,0,2017-12-05,Massachusetts,MA,2.088132322,0.063287229,143393
7973,0,2017-12-05,Maryland,MD,28.27514191,0.739599435,1752600
7974,0,2017-12-05,Maine,ME,40.74811979,0.690780742,1519744
7975,0,2017-12-05,Minnesota,MN,14.58331703,2.751192069,5785062
7976,0,2017-12-05,Missouri,MO,30.42032236,6.392276031,15242522
7977,0,2017-12-05,Mississippi,MS,26.76057181,4.24795735,10984882
7978,0,2017-12-05,Montana,MT,25.92929504,8.471995476,17563003
7979,0,2017-12-05,North Carolina,NC,68.56194596,6.3557518,15796827
7980,0,2017-12-05,North Dakota,ND,13.53603132,6.927869804,14341956
7981,0,2017-12-05,Nebraska,NE,37.50279735,12.89160297,29553306
7982,0,2017-12-05,New Hampshire,NH,0.53519254,0.010393035,23024
7983,0,2017-12-05,New Jersey,NJ,3.227916127,0.173759362,401023
7984,0,2017-12-05,New Mexico,NM,18.60706622,11.3572792,28616037
7985,0,2017-12-05,Nevada,NV,12.24340686,3.948235382,9518085
7986,0,2017-12-05,New York,NY,12.09623634,2.182464819,4951944
7987,0,2017-12-05,Oklahoma,OK,29.01955745,6.88132497,17043465
7988,0,2017-12-05,Pennsylvania,PA,9.591782423,1.835967917,4248386
7989,0,2017-12-05,South Carolina,SC,31.96528207,2.863702448,7281455
7990,0,2017-12-05,South Dakota,SD,26.82162188,9.074654826,19971182
7991,0,2017-12-05,Tennessee,TN,8.261799843,0.751295085,1876122
7992,0,2017-12-05,Texas,TX,104.5298325,23.00767723,59881999
7993,0,2017-12-05,Utah,UT,22.21479697,7.216097582,16987422
7994,0,2017-12-05,Virginia,VA,77.96324908,8.079324651,19557734
7995,0,2017-12-05,Vermont,VT,5.172441155,0.717028962,1587099
7996,0,2017-12-05,Wisconsin,WI,2.841143979,0.362964945,783123
7997,0,2017-12-05,West Virginia,WV,11.18922286,0.98477668,2363843
7998,0,2017-12-05,Wyoming,WY,15.66713687,3.434556839,7786223
7999,0,2005-12-06,Alaska,AK,19.74382019,23.76294092,32792422
8000,0,2005-12-06,Alabama,AL,3.467625091,0.089263711,223501
8001,0,2005-12-06,Arkansas,AR,6.876112833,0.734152663,1806809
8002,0,2005-12-06,Arizona,AZ,30.91372424,11.20370503,28340710
8003,0,2005-12-06,California,CA,9.826445088,4.118038813,10088134
8004,0,2005-12-06,Colorado,CO,27.35364114,6.824470956,16386839
8005,0,2005-12-06,Florida,FL,15.60210107,1.041067248,2773103
8006,0,2005-12-06,Hawaii,HI,9.658778128,1.047817187,2999013
8007,0,2005-12-06,Iowa,IA,15.36316116,2.514633008,5671128
8008,0,2005-12-06,Idaho,ID,40.59035884,13.52540132,29452405
8009,0,2005-12-06,Illinois,IL,10.11701988,1.893554271,4451004
8010,0,2005-12-06,Indiana,IN,8.454608778,1.280497206,2952344
8011,0,2005-12-06,Kansas,KS,26.05260211,7.130057822,16914411
8012,0,2005-12-06,Kentucky,KY,14.98324117,2.840183165,6885400
8013,0,2005-12-06,Louisiana,LA,32.83609666,4.317031661,11363530
8014,0,2005-12-06,Michigan,MI,25.4349506,5.024814913,10906374
8015,0,2005-12-06,Missouri,MO,25.86618456,4.364262059,10383164
8016,0,2005-12-06,Mississippi,MS,15.04134418,4.301640616,11051019
8017,0,2005-12-06,Montana,MT,43.15347811,6.787978914,14097909
8018,0,2005-12-06,North Carolina,NC,17.36916097,5.157700261,12777483
8019,0,2005-12-06,North Dakota,ND,5.041760321,0.48545068,1031585
8020,0,2005-12-06,Nebraska,NE,36.21719464,11.3169121,25966571
8021,0,2005-12-06,New Mexico,NM,34.65071854,23.28051025,58601010
8022,0,2005-12-06,Nevada,NV,7.406515508,0.947793892,2216087
8023,0,2005-12-06,Ohio,OH,6.962756017,0.677768769,1606108
8024,0,2005-12-06,Oklahoma,OK,17.63186465,6.549417522,16104872
8025,0,2005-12-06,Oregon,OR,19.18184928,12.22202067,27158658
8026,0,2005-12-06,South Dakota,SD,16.6734866,4.545285683,9886573
8027,0,2005-12-06,Tennessee,TN,21.54886404,7.062181051,17499404
8028,0,2005-12-06,Texas,TX,47.1578174,11.82011561,30506919
8029,0,2005-12-06,Utah,UT,16.74862443,3.511381572,8408790
8030,0,2005-12-06,Virginia,VA,10.60965993,1.314665119,3215665
8031,0,2005-12-06,Washington,WA,13.0763317,2.219069295,4552020
8032,0,2005-12-06,Wisconsin,WI,19.15378792,8.705273216,18871329
8033,0,2005-12-06,West Virginia,WV,5.26897321,0.637791419,1534602
8034,0,2005-12-06,Wyoming,WY,29.06411793,9.978358887,22127534
8035,0,2011-12-06,Alabama,AL,14.30539792,1.333897011,3445295
8036,0,2011-12-06,Arkansas,AR,6.306490084,0.872473642,2217985
8037,0,2011-12-06,Arizona,AZ,28.15433246,7.97089073,19909011
8038,0,2011-12-06,California,CA,18.77793729,7.250007199,17665640
8039,0,2011-12-06,Colorado,CO,14.34463654,2.114607015,5057191
8040,0,2011-12-06,Florida,FL,36.60818107,2.143347149,5707498
8041,0,2011-12-06,Georgia,GA,5.991235138,0.660785967,1667433
8042,0,2011-12-06,Hawaii,HI,9.217242684,0.225072724,640105
8043,0,2011-12-06,Iowa,IA,15.7623907,5.005551577,11468908
8044,0,2011-12-06,Idaho,ID,1.526849477,0.117394959,241662
8045,0,2011-12-06,Kansas,KS,23.73850963,5.222417648,12422171
8046,0,2011-12-06,Louisiana,LA,8.870869337,0.914914609,2378583
8047,0,2011-12-06,Michigan,MI,7.838387777,1.920866163,4055370
8048,0,2011-12-06,Minnesota,MN,32.73072134,10.92547986,22930388
8049,0,2011-12-06,Missouri,MO,17.88325797,4.952727842,11758023
8050,0,2011-12-06,Mississippi,MS,10.20764299,2.608246793,6775857
8051,0,2011-12-06,Montana,MT,5.535362614,1.416915162,3006082
8052,0,2011-12-06,North Carolina,NC,47.12983487,4.24346465,10583248
8053,0,2011-12-06,North Dakota,ND,26.5098858,8.448700205,17741660
8054,0,2011-12-06,Nebraska,NE,17.66475834,3.467034396,7931092
8055,0,2011-12-06,New Mexico,NM,9.687145713,1.190095569,2952938
8056,0,2011-12-06,Nevada,NV,17.07656913,5.471130171,12771585
8057,0,2011-12-06,Oklahoma,OK,11.54063106,1.287163947,3211527
8058,0,2011-12-06,Oregon,OR,15.26322173,6.41092127,14320796
8059,0,2011-12-06,South Carolina,SC,13.79526302,1.320390416,3325105
8060,0,2011-12-06,South Dakota,SD,26.85356009,7.854002877,17013699
8061,0,2011-12-06,Texas,TX,2.204526149,0.116459816,295785
8062,0,2011-12-06,Utah,UT,9.812894699,1.416744308,3438013
8063,0,2011-12-06,Washington,WA,9.33434842,4.207513222,8731524
8064,0,2011-12-06,Wisconsin,WI,14.28088624,3.887095769,8353312
8065,0,2011-12-06,Wyoming,WY,0.97711799,0.046790546,101561
8066,0,2016-12-06,Alaska,AK,28.54330946,23.92857859,33203680
8067,0,2016-12-06,Arkansas,AR,8.64236965,1.838635972,4538535
8068,0,2016-12-06,Arizona,AZ,37.44332153,9.476561866,23795981
8069,0,2016-12-06,California,CA,30.44427469,6.38447172,15082908
8070,0,2016-12-06,Colorado,CO,30.44068032,16.84504543,40048239
8071,0,2016-12-06,Delaware,DE,2.973593396,0.237182089,562284
8072,0,2016-12-06,Florida,FL,27.41117789,3.243383005,8571658
8073,0,2016-12-06,Georgia,GA,23.22680379,1.540260148,4001664
8074,0,2016-12-06,Hawaii,HI,12.44222924,0.328861951,938711
8075,0,2016-12-06,Iowa,IA,8.816963785,2.291989387,5286074
8076,0,2016-12-06,Idaho,ID,16.77406539,3.952933912,8711355
8077,0,2016-12-06,Illinois,IL,21.99241776,5.950411983,14037915
8078,0,2016-12-06,Indiana,IN,17.12078336,3.380149065,7950718
8079,0,2016-12-06,Kansas,KS,11.74767229,5.044994092,12048322
8080,0,2016-12-06,Kentucky,KY,7.630215164,0.360972001,867332
8081,0,2016-12-06,Louisiana,LA,9.671596492,1.49609482,3924415
8082,0,2016-12-06,Massachusetts,MA,3.35858009,0.034828577,79999
8083,0,2016-12-06,Maryland,MD,26.80095961,0.745760939,1767245
8084,0,2016-12-06,Maine,ME,9.401945706,1.080682975,2309198
8085,0,2016-12-06,Missouri,MO,28.95470171,9.56573151,23010495
8086,0,2016-12-06,Montana,MT,41.05846129,10.15361587,21414466
8087,0,2016-12-06,North Carolina,NC,6.123082444,2.382599167,5909509
8088,0,2016-12-06,North Dakota,ND,12.94958677,6.031564993,12652967
8089,0,2016-12-06,Nebraska,NE,25.20574527,8.332037279,19072312
8090,0,2016-12-06,New Hampshire,NH,3.753805023,0.422974071,919140
8091,0,2016-12-06,New Jersey,NJ,13.74734328,0.558982587,1319662
8092,0,2016-12-06,New Mexico,NM,47.29519564,15.15471786,37953574
8093,0,2016-12-06,Nevada,NV,26.95408195,10.88383541,25934617
8094,0,2016-12-06,New York,NY,22.46343017,4.176404498,9291851
8095,0,2016-12-06,Ohio,OH,12.14793381,6.668155845,15619597
8096,0,2016-12-06,Oklahoma,OK,27.48333318,5.071688884,12557779
8097,0,2016-12-06,Oregon,OR,21.25830856,5.706351983,12610513
8098,0,2016-12-06,Pennsylvania,PA,18.42976813,3.569009497,8238243
8099,0,2016-12-06,South Carolina,SC,25.27152506,2.551136169,6514348
8100,0,2016-12-06,South Dakota,SD,19.47308835,7.252898523,15788015
8101,0,2016-12-06,Texas,TX,48.57848718,8.734645363,22428023
8102,0,2016-12-06,Utah,UT,32.70352695,12.8945251,30592492
8103,0,2016-12-06,Virginia,VA,16.18122916,4.33890792,10488012
8104,0,2016-12-06,Vermont,VT,4.676372597,0.557447353,1211287
8105,0,2016-12-06,West Virginia,WV,17.64460292,2.218933806,5316464
8106,0,2016-12-06,Wyoming,WY,27.3212726,7.919998594,17782797
8107,0,2004-12-07,Alaska,AK,30.70330983,54.52625289,69001854
8108,0,2004-12-07,Arizona,AZ,5.103607182,1.694727656,4375025
8109,0,2004-12-07,California,CA,30.7022375,18.14672446,44523941
8110,0,2004-12-07,Colorado,CO,26.13695583,10.17856695,24278072
8111,0,2004-12-07,Hawaii,HI,2.194624021,0.217335509,622548
8112,0,2004-12-07,Iowa,IA,5.511693796,1.812828367,4180629
8113,0,2004-12-07,Idaho,ID,9.824447918,1.599731186,3499944
8114,0,2004-12-07,Kansas,KS,16.16517938,4.415907587,10439646
8115,0,2004-12-07,Missouri,MO,5.483559453,0.976511532,2280635
8116,0,2004-12-07,Montana,MT,24.06972969,8.129068841,16589405
8117,0,2004-12-07,North Dakota,ND,12.86253256,4.794141485,9836899
8118,0,2004-12-07,Nebraska,NE,18.45787627,4.018826543,9271400
8119,0,2004-12-07,New Mexico,NM,14.35755586,2.557523767,6453178
8120,0,2004-12-07,Nevada,NV,5.763904395,1.345393629,3166547
8121,0,2004-12-07,Oregon,OR,13.91353221,2.946194245,6535907
8122,0,2004-12-07,South Dakota,SD,10.13407711,3.834028579,8406812
8123,0,2004-12-07,Texas,TX,0.828519464,0.027536943,71364
8124,0,2004-12-07,Utah,UT,9.535311949,4.947008812,11854671
8125,0,2004-12-07,Washington,WA,11.67750292,7.375179329,15248107
8126,0,2004-12-07,Wyoming,WY,6.81495429,1.229217312,2820640
8127,0,2010-12-07,Alaska,AK,359.9070755,45.16220861,69742032
8128,0,2010-12-07,Alabama,AL,28.47139759,2.24864725,5735371
8129,0,2010-12-07,Arkansas,AR,11.78048255,1.877974653,4680411
8130,0,2010-12-07,Arizona,AZ,30.06075209,26.89282061,67933876
8131,0,2010-12-07,California,CA,33.53403784,7.910644407,19141200
8132,0,2010-12-07,Colorado,CO,27.70048842,5.58940436,13422725
8133,0,2010-12-07,Florida,FL,71.42347548,3.371278897,9092919
8134,0,2010-12-07,Georgia,GA,8.016382669,1.456874029,3674949
8135,0,2010-12-07,Hawaii,HI,11.00019218,0.292725661,836040
8136,0,2010-12-07,Idaho,ID,15.36590565,4.459839003,9904045
8137,0,2010-12-07,Illinois,IL,18.30820133,5.196614907,12027974
8138,0,2010-12-07,Indiana,IN,20.88101168,7.545881322,17713624
8139,0,2010-12-07,Kansas,KS,26.27536314,5.993810973,14363552
8140,0,2010-12-07,Kentucky,KY,11.70628067,3.779865751,9129946
8141,0,2010-12-07,Louisiana,LA,108.2532254,2.252804813,5955080
8142,0,2010-12-07,Maryland,MD,4.570891453,0.154229632,363316
8143,0,2010-12-07,Michigan,MI,18.72888176,3.873123558,8744186
8144,0,2010-12-07,Minnesota,MN,6.690235348,0.780948263,1611801
8145,0,2010-12-07,Missouri,MO,7.891870872,0.909908769,2222171
8146,0,2010-12-07,Mississippi,MS,15.39298677,4.942241097,12627543
8147,0,2010-12-07,North Carolina,NC,34.31295765,7.358890048,18308046
8148,0,2010-12-07,Nebraska,NE,22.91135941,5.711766194,13195191
8149,0,2010-12-07,New Jersey,NJ,3.830842936,0.379184084,890279
8150,0,2010-12-07,New Mexico,NM,38.92175715,15.68533001,39549970
8151,0,2010-12-07,Nevada,NV,31.40032891,11.99150737,28784935
8152,0,2010-12-07,Ohio,OH,6.459081999,0.927940263,2142763
8153,0,2010-12-07,Oklahoma,OK,31.1748462,13.72036735,34164443
8154,0,2010-12-07,Oregon,OR,8.638896222,4.005224627,8989790
8155,0,2010-12-07,Pennsylvania,PA,1.618070609,0.042645401,100270
8156,0,2010-12-07,South Carolina,SC,35.97860366,4.278903571,10875604
8157,0,2010-12-07,South Dakota,SD,2.733585905,0.216661406,483868
8158,0,2010-12-07,Tennessee,TN,15.24156652,1.825521104,4531869
8159,0,2010-12-07,Texas,TX,95.1483912,20.78962226,53889202
8160,0,2010-12-07,Utah,UT,15.76114687,3.063116315,7086708
8161,0,2010-12-07,Virginia,VA,14.60121182,2.578642415,6269526
8162,0,2010-12-07,Wisconsin,WI,4.637171455,0.750662606,1680867
8163,0,2010-12-07,West Virginia,WV,11.86522838,1.933606268,4626515
8164,0,2010-12-07,Wyoming,WY,25.62608992,10.30861874,23103720
8165,1,2002-01-01,Alabama,AL,5.808304863,0.732398431,1886136
8166,1,2002-01-01,California,CA,13.47956663,2.654210958,6225074
8167,1,2002-01-01,Colorado,CO,9.872207803,4.051488523,9822613
8168,1,2002-01-01,Connecticut,CT,4.501143631,0.52225479,1189969
8169,1,2002-01-01,District of Columbia,DC,0.91612389,0.016042727,38170
8170,1,2002-01-01,Delaware,DE,0.486151047,0.004495356,10561
8171,1,2002-01-01,Florida,FL,8.293390684,0.78195214,2057028
8172,1,2002-01-01,Georgia,GA,19.09649469,3.861144003,9964138
8173,1,2002-01-01,Hawaii,HI,1.927350603,0.064802399,184342
8174,1,2002-01-01,Idaho,ID,1.16523368,0.005961629,13556
8175,1,2002-01-01,Kansas,KS,17.01397777,9.656382025,23359004
8176,1,2002-01-01,Kentucky,KY,0.007630844,1.88789E-06,5
8177,1,2002-01-01,Massachusetts,MA,28.60356553,2.207425039,5000513
8178,1,2002-01-01,Maryland,MD,10.61719234,1.134470852,2682836
8179,1,2002-01-01,Maine,ME,10.5930593,1.602811184,3370529
8180,1,2002-01-01,Missouri,MO,1.314880559,0.059352456,143042
8181,1,2002-01-01,Montana,MT,10.892179,5.254185169,10933541
8182,1,2002-01-01,North Carolina,NC,9.26349218,1.414802228,3515625
8183,1,2002-01-01,North Dakota,ND,9.260267623,5.311440812,10981114
8184,1,2002-01-01,New Hampshire,NH,3.944262576,0.218146162,473197
8185,1,2002-01-01,New Jersey,NJ,4.075880107,0.726454795,1682637
8186,1,2002-01-01,New Mexico,NM,17.53212553,13.48219496,33891748
8187,1,2002-01-01,Nevada,NV,14.51194025,6.899860438,16307669
8188,1,2002-01-01,New York,NY,6.347002294,1.382967123,3142541
8189,1,2002-01-01,Oklahoma,OK,22.83244645,5.250140502,12951939
8190,1,2002-01-01,Oregon,OR,9.599773201,3.262954008,7211441
8191,1,2002-01-01,Pennsylvania,PA,10.45528448,2.497339262,5832361
8192,1,2002-01-01,Rhode Island,RI,6.720370062,0.220408972,503072
8193,1,2002-01-01,South Carolina,SC,1.859274768,0.100994297,253233
8194,1,2002-01-01,South Dakota,SD,4.820708006,0.974415962,2094964
8195,1,2002-01-01,Tennessee,TN,7.771531277,1.393214485,3437657
8196,1,2002-01-01,Texas,TX,34.63437064,12.50871564,31795319
8197,1,2002-01-01,Utah,UT,10.71891683,5.031813649,11616750
8198,1,2002-01-01,Virginia,VA,19.96611596,6.603303849,15955354
8199,1,2002-01-01,Vermont,VT,7.70297458,1.729470988,3808817
8200,1,2002-01-01,Washington,WA,14.0711815,4.893242019,10100634
8201,1,2002-01-01,West Virginia,WV,13.57415491,1.795618556,4307535
8202,1,2002-01-01,Wyoming,WY,18.14600015,5.1464481,11578167
8203,1,2008-01-01,Alabama,AL,14.25666568,1.789188376,4597172
8204,1,2008-01-01,Arizona,AZ,25.69245345,5.23273915,13054093
8205,1,2008-01-01,California,CA,31.38649263,11.35212124,26953083
8206,1,2008-01-01,Colorado,CO,4.723712813,0.563820318,1353731
8207,1,2008-01-01,District of Columbia,DC,0.664723729,0.004417201,10517
8208,1,2008-01-01,Delaware,DE,2.992183739,0.094838777,226686
8209,1,2008-01-01,Florida,FL,39.94742017,1.782011747,4800259
8210,1,2008-01-01,Georgia,GA,12.77747086,1.42333788,3685202
8211,1,2008-01-01,Idaho,ID,26.13712895,9.323643643,20048821
8212,1,2008-01-01,Illinois,IL,4.727263634,1.008025925,2388250
8213,1,2008-01-01,Kansas,KS,6.768207892,1.163050305,2826954
